°üÃø¼Ò¸í:°æÆ÷´ëÇØ¼ö¿åÀå
À§µµ:37.808972
°æµµ:128.931889
°üÃø½Ã°£	À¯¼Ó(cm/s)	À¯Çâ(16points)	À¯Çâ(deg)	¼ö¿Â(¡É)	À¯ÀÇÆÄ°í(m)	À¯ÀÇÆÄÁÖ±â(sec)	ÃÖ´ëÆÄ°í(m)	ÃÖ´ëÆÄÁÖ±â(sec)	Ç³¼Ó(m/s)	Ç³Çâ(16points)	Ç³Çâ(deg)	±â¿Â(¡É)	±â¾Ð(hPa)	½ÃÁ¤(m)	ÆÄÇâ(deg)	
2023/03/29 21:35:00	22.1	ºÏ	357	10.83	0.41	3.6	0.63	4.0	1.5	¼­ºÏ¼­	294	10.8	1019.7	-	288	
2023/03/29 21:40:00	21.6	ºÏ	356	10.81	0.45	3.7	0.64	3.0	0.9	ºÏºÏ¼­	327	10.6	1019.7	-	69	
2023/03/29 21:45:00	18.3	ºÏ	3	10.82	0.43	3.8	0.81	3.5	0.5	¼­	278	10.7	1019.7	-	304	
2023/03/29 21:50:00	21.6	ºÏ	3	10.81	0.44	3.9	0.66	3.5	0.9	¼­	263	10.6	1019.8	-	330	
2023/03/29 21:55:00	19.2	ºÏ	359	10.79	0.35	3.7	0.51	3.0	0.8	¼­³²¼­	258	10.7	1019.8	-	299	
2023/03/29 22:00:00	24.3	ºÏ	6	10.82	0.39	4.0	0.83	3.5	1.0	³²³²¼­	204	11.1	1019.8	-	268	
2023/03/29 22:05:00	24.4	ºÏ	10	10.83	0.44	3.9	0.64	4.0	0.9	¼­	269	11.3	1019.8	-	27	
2023/03/29 22:10:00	23.5	ºÏ	5	10.85	0.44	3.8	0.66	3.0	0.8	¼­ºÏ¼­	294	11.0	1019.8	-	151	
2023/03/29 22:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/29 22:20:00	22.9	ºÏ	7	10.91	0.46	3.7	0.65	3.5	1.4	¼­ºÏ¼­	282	10.8	1019.8	-	3	
2023/03/29 22:25:00	20.8	ºÏ	7	10.92	0.42	3.7	0.69	4.0	0.9	¼­	275	10.8	1019.8	-	330	
2023/03/29 22:30:00	19.4	ºÏ	7	10.91	0.39	3.8	0.64	4.0	1.5	¼­	274	10.8	1019.8	-	327	
2023/03/29 22:35:00	18.3	ºÏ	353	10.93	0.41	4.0	0.89	4.0	2.1	¼­ºÏ¼­	290	10.5	1019.8	-	294	
2023/03/29 22:40:00	18.0	ºÏ	2	10.94	0.45	3.9	0.65	3.5	2.1	¼­³²¼­	253	10.5	1019.8	-	295	
2023/03/29 22:45:00	17.6	ºÏ	356	10.93	0.43	3.8	0.60	4.0	2.2	¼­³²¼­	254	10.7	1019.8	-	42	
2023/03/29 22:50:00	18.1	ºÏ	2	10.94	0.41	3.8	0.59	4.0	2.4	¼­³²¼­	248	11.0	1019.8	-	304	
2023/03/29 22:55:00	14.6	ºÏ	3	10.93	0.42	4.0	0.53	4.0	2.6	³²¼­	236	11.2	1019.8	-	292	
2023/03/29 23:00:00	16.4	ºÏ	2	10.93	0.41	3.7	0.58	3.0	2.4	³²¼­	233	12.1	1019.7	-	71	
2023/03/29 23:05:00	14.4	ºÏ	360	10.95	0.39	4.0	0.67	3.5	2.4	³²¼­	227	12.3	1019.7	-	357	
2023/03/29 23:10:00	15.5	ºÏ	8	10.95	0.39	3.8	0.54	3.5	2.9	¼­³²¼­	237	12.4	1019.7	-	231	
2023/03/29 23:15:00	16.2	ºÏ	1	10.93	0.44	4.0	0.62	3.5	2.8	³²¼­	233	12.0	1019.6	-	63	
2023/03/29 23:20:00	15.6	ºÏ	8	10.95	0.40	3.8	0.58	3.5	2.6	¼­³²¼­	241	12.2	1019.6	-	322	
2023/03/29 23:25:00	16.4	ºÏ	4	10.98	0.38	3.9	0.46	3.0	2.8	¼­³²¼­	247	12.1	1019.7	-	48	
2023/03/29 23:30:00	19.7	ºÏ	358	11.03	0.39	3.8	0.66	4.0	2.5	¼­³²¼­	251	12.6	1019.7	-	284	
2023/03/29 23:35:00	19.9	ºÏ	7	11.04	0.42	3.8	0.67	4.0	1.7	¼­ºÏ¼­	284	11.8	1019.7	-	280	
2023/03/29 23:40:00	20.0	ºÏ	4	11.05	0.44	4.1	0.64	4.0	1.6	¼­	261	11.3	1019.7	-	113	
2023/03/29 23:45:00	17.7	ºÏ	4	11.01	0.41	3.9	0.53	4.0	1.4	¼­ºÏ¼­	283	11.0	1019.7	-	309	
2023/03/29 23:50:00	21.3	ºÏ	6	11.05	0.42	4.0	0.65	4.0	1.2	¼­ºÏ¼­	284	10.9	1019.7	-	357	
2023/03/29 23:55:00	20.5	ºÏ	356	11.03	0.42	4.0	0.58	4.0	1.3	¼­	280	11.1	1019.7	-	324	
2023/03/30 00:00:00	19.8	ºÏ	355	10.94	0.43	4.0	0.59	4.0	1.4	¼­ºÏ¼­	291	11.0	1019.6	-	283	
2023/03/30 00:05:00	17.2	ºÏ	355	10.98	0.49	3.9	0.78	4.5	2.2	¼­ºÏ¼­	286	10.7	1019.6	-	293	
2023/03/30 00:10:00	20.3	ºÏ	357	11.00	0.47	3.9	0.61	3.5	2.2	¼­ºÏ¼­	288	10.5	1019.5	-	308	
2023/03/30 00:15:00	16.2	ºÏ	356	11.05	0.46	4.1	0.67	4.0	2.4	¼­ºÏ¼­	282	10.6	1019.5	-	315	
2023/03/30 00:20:00	17.2	ºÏ	354	10.98	0.45	3.9	0.68	4.5	2.3	¼­	278	11.1	1019.5	-	190	
2023/03/30 00:25:00	19.2	ºÏ	354	10.90	0.38	3.8	0.59	4.0	2.2	¼­	266	11.0	1019.5	-	319	
2023/03/30 00:30:00	16.6	ºÏ	356	10.88	0.41	3.8	0.64	4.5	1.8	¼­³²¼­	243	11.0	1019.5	-	252	
2023/03/30 00:35:00	15.6	ºÏ	349	10.81	0.45	3.9	0.71	4.0	1.7	¼­³²¼­	244	10.8	1019.5	-	47	
2023/03/30 00:40:00	15.6	ºÏºÏ¼­	343	10.76	0.38	4.0	0.51	4.5	0.9	³²¼­	224	10.9	1019.5	-	359	
2023/03/30 00:45:00	16.9	ºÏ	355	10.72	0.43	3.9	0.70	3.5	1.6	µ¿	85	11.3	1019.6	-	359	
2023/03/30 00:50:00	13.5	ºÏºÏ¼­	346	10.72	0.41	3.9	0.61	3.5	2.8	µ¿ºÏµ¿	78	11.5	1019.5	-	290	
2023/03/30 00:55:00	15.3	ºÏºÏ¼­	347	10.71	0.39	3.9	0.56	4.0	2.2	µ¿ºÏµ¿	64	12.2	1019.6	-	312	
2023/03/30 01:00:00	14.9	ºÏºÏ¼­	342	10.68	0.43	4.0	0.61	4.0	1.5	µ¿ºÏµ¿	67	12.6	1019.5	-	318	
2023/03/30 01:05:00	14.3	ºÏºÏ¼­	343	10.68	0.45	3.9	0.72	4.0	0.8	ºÏµ¿	56	12.4	1019.5	-	102	
2023/03/30 01:10:00	12.8	ºÏºÏ¼­	347	10.65	0.47	4.0	0.73	4.0	0.4	ºÏºÏ¼­	341	13.2	1019.5	-	325	
2023/03/30 01:15:00	12.6	ºÏºÏ¼­	334	10.60	0.37	4.1	0.61	4.0	0.1	¼­	262	13.5	1019.4	-	308	
2023/03/30 01:20:00	13.7	ºÏºÏ¼­	348	10.57	0.40	4.0	0.60	3.5	0.9	¼­	271	13.8	1019.3	-	257	
2023/03/30 01:25:00	12.2	ºÏ	352	10.58	0.41	4.1	0.64	3.5	1.3	¼­³²¼­	247	13.8	1019.2	-	347	
2023/03/30 01:30:00	13.4	ºÏºÏ¼­	342	10.66	0.38	4.1	0.53	4.5	1.7	¼­³²¼­	237	13.4	1019.2	-	117	
2023/03/30 01:35:00	11.5	ºÏºÏ¼­	348	10.70	0.46	4.1	0.60	4.0	2.3	¼­³²¼­	242	13.1	1019.2	-	304	
2023/03/30 01:40:00	13.7	ºÏºÏ¼­	348	10.68	0.40	3.8	0.53	4.0	1.5	¼­³²¼­	246	13.5	1019.1	-	11	
2023/03/30 01:45:00	15.0	ºÏ	354	10.72	0.46	4.0	0.63	3.5	2.4	¼­³²¼­	255	12.8	1019.1	-	92	
2023/03/30 01:50:00	13.8	ºÏ	353	10.75	0.37	3.8	0.54	3.5	2.0	¼­	264	12.1	1019.0	-	169	
2023/03/30 01:55:00	12.8	ºÏºÏ¼­	346	10.77	0.37	3.8	0.62	4.0	1.1	¼­ºÏ¼­	294	11.7	1019.0	-	127	
2023/03/30 02:00:00	14.0	ºÏºÏ¼­	340	10.75	0.41	4.0	0.55	3.5	0.7	¼­	277	11.5	1019.0	-	224	
2023/03/30 02:05:00	15.6	ºÏ	354	10.81	0.40	4.0	0.54	3.5	1.5	¼­³²¼­	258	11.7	1018.9	-	308	
2023/03/30 02:10:00	15.4	ºÏºÏ¼­	348	10.88	0.38	3.8	0.60	4.5	2.2	¼­³²¼­	246	12.7	1018.9	-	293	
2023/03/30 02:15:00	14.7	ºÏ	351	10.84	0.43	4.1	0.53	3.5	2.4	¼­³²¼­	249	12.8	1018.8	-	120	
2023/03/30 02:20:00	15.5	ºÏ	360	10.83	0.41	4.0	0.53	3.5	2.8	¼­³²¼­	250	12.5	1018.8	-	138	
2023/03/30 02:25:00	12.0	ºÏ	358	10.80	0.40	3.9	0.56	4.0	3.1	¼­³²¼­	247	12.4	1018.7	-	257	
2023/03/30 02:30:00	14.6	ºÏ	351	10.79	0.39	4.0	0.60	4.0	3.4	³²¼­	235	12.8	1018.7	-	316	
2023/03/30 02:35:00	12.8	ºÏ	351	10.78	0.35	3.9	0.60	4.0	4.3	³²¼­	231	13.5	1018.6	-	307	
2023/03/30 02:40:00	15.8	ºÏ	354	10.78	0.42	4.0	0.63	3.5	4.3	³²¼­	229	14.0	1018.6	-	318	
2023/03/30 02:45:00	15.2	ºÏ	350	10.75	0.36	4.0	0.57	3.5	5.4	³²¼­	222	14.3	1018.6	-	138	
2023/03/30 02:50:00	14.5	ºÏ	352	10.75	0.36	3.7	0.59	4.0	5.4	³²¼­	221	14.5	1018.5	-	27	
2023/03/30 02:55:00	16.4	ºÏ	349	10.77	0.37	4.0	0.47	4.0	6.3	³²³²¼­	213	14.8	1018.4	-	210	
2023/03/30 03:00:00	16.4	ºÏºÏ¼­	347	10.75	0.40	3.8	0.70	4.0	6.0	³²³²¼­	210	15.1	1018.4	-	308	
2023/03/30 03:05:00	15.7	ºÏ	353	10.78	0.37	3.8	0.54	3.5	5.2	³²³²¼­	204	14.8	1018.4	-	312	
2023/03/30 03:10:00	14.6	ºÏºÏ¼­	349	10.77	0.35	3.8	0.60	3.5	4.7	³²³²¼­	205	14.8	1018.4	-	327	
2023/03/30 03:15:00	15.3	ºÏºÏ¼­	347	10.79	0.35	3.8	0.59	4.0	3.5	³²³²¼­	203	14.7	1018.4	-	342	
2023/03/30 03:20:00	15.3	ºÏ	355	10.77	0.37	3.8	0.58	4.5	2.9	³²³²¼­	209	14.6	1018.4	-	136	
2023/03/30 03:25:00	15.1	ºÏ	357	10.73	0.29	3.5	0.38	3.5	3.4	³²³²¼­	210	14.5	1018.4	-	354	
2023/03/30 03:30:00	16.7	ºÏ	1	10.74	0.36	3.8	0.46	3.5	3.8	³²¼­	214	14.5	1018.4	-	61	
2023/03/30 03:35:00	15.0	ºÏ	359	10.76	0.32	3.6	0.47	3.5	2.9	³²¼­	218	14.3	1018.5	-	178	
2023/03/30 03:40:00	16.7	ºÏ	357	10.74	0.33	4.0	0.48	4.0	2.8	³²³²¼­	209	14.5	1018.5	-	357	
2023/03/30 03:45:00	16.4	ºÏ	351	10.72	0.34	3.8	0.52	3.5	2.6	³²¼­	218	14.4	1018.4	-	19	
2023/03/30 03:50:00	15.6	ºÏ	351	10.71	0.34	3.8	0.51	3.5	2.1	³²¼­	215	14.3	1018.4	-	326	
2023/03/30 03:55:00	15.4	ºÏºÏ¼­	344	10.69	0.33	4.0	0.52	4.0	2.4	³²¼­	218	14.5	1018.4	-	354	
2023/03/30 04:00:00	14.8	ºÏºÏ¼­	346	10.67	0.33	4.0	0.49	4.0	2.7	³²¼­	217	14.5	1018.4	-	343	
2023/03/30 04:05:00	15.9	ºÏºÏ¼­	347	10.67	0.32	3.7	0.57	4.0	3.5	³²¼­	220	14.3	1018.3	-	306	
2023/03/30 04:10:00	16.9	ºÏºÏ¼­	347	10.67	0.26	4.0	0.49	4.0	3.6	³²¼­	219	14.2	1018.3	-	272	
2023/03/30 04:15:00	16.8	ºÏ	354	10.66	0.28	3.5	0.56	3.5	3.7	³²¼­	216	14.1	1018.3	-	306	
2023/03/30 04:20:00	15.8	ºÏ	350	10.65	0.30	3.8	0.43	4.0	3.3	³²¼­	216	14.1	1018.3	-	307	
2023/03/30 04:25:00	13.4	ºÏ	5	10.66	0.34	3.7	0.61	3.0	3.0	³²¼­	216	14.2	1018.3	-	253	
2023/03/30 04:30:00	16.6	ºÏºÏ¼­	346	10.65	0.39	3.7	0.57	3.5	2.4	³²¼­	216	14.4	1018.3	-	169	
2023/03/30 04:35:00	16.4	ºÏºÏ¼­	340	10.67	0.32	3.8	0.39	3.5	2.3	³²³²¼­	211	14.5	1018.4	-	318	
2023/03/30 04:40:00	14.7	ºÏºÏ¼­	342	10.67	0.33	3.7	0.53	3.5	2.3	³²¼­	215	15.0	1018.4	-	321	
2023/03/30 04:45:00	16.8	ºÏºÏ¼­	343	10.66	0.31	3.8	0.44	3.5	2.4	³²¼­	221	14.9	1018.4	-	131	
2023/03/30 04:50:00	16.6	ºÏºÏ¼­	340	10.66	0.28	3.8	0.35	3.5	3.2	³²³²¼­	211	15.1	1018.4	-	332	
2023/03/30 04:55:00	14.5	ºÏºÏ¼­	342	10.66	0.25	3.6	0.45	3.5	4.0	³²¼­	223	15.1	1018.3	-	99	
2023/03/30 05:00:00	16.0	ºÏºÏ¼­	343	10.64	0.31	3.8	0.42	4.0	4.4	³²¼­	229	15.0	1018.3	-	311	
2023/03/30 05:05:00	15.6	ºÏºÏ¼­	344	10.65	0.24	3.9	0.46	3.5	5.3	³²¼­	232	14.9	1018.2	-	31	
2023/03/30 05:10:00	15.5	ºÏºÏ¼­	341	10.66	0.28	4.0	0.48	4.0	6.4	³²¼­	233	15.1	1018.2	-	266	
2023/03/30 05:15:00	13.7	ºÏºÏ¼­	341	10.66	0.23	3.7	0.36	3.5	6.6	³²¼­	231	15.1	1018.2	-	14	
2023/03/30 05:20:00	17.4	ºÏºÏ¼­	345	10.65	0.24	3.8	0.32	3.0	6.5	³²¼­	228	14.9	1018.2	-	337	
2023/03/30 05:25:00	15.5	ºÏºÏ¼­	334	10.65	0.28	3.8	0.44	4.0	5.9	³²¼­	228	15.0	1018.2	-	341	
2023/03/30 05:30:00	16.3	ºÏºÏ¼­	334	10.65	0.25	3.5	0.34	4.0	6.2	³²¼­	233	14.9	1018.2	-	124	
2023/03/30 05:35:00	17.4	ºÏºÏ¼­	338	10.67	0.24	3.5	0.40	3.0	5.2	³²¼­	234	14.8	1018.2	-	138	
2023/03/30 05:40:00	16.4	ºÏºÏ¼­	339	10.67	0.21	3.5	0.32	3.0	5.0	³²¼­	234	14.7	1018.2	-	157	
2023/03/30 05:45:00	18.3	ºÏºÏ¼­	332	10.66	0.24	3.7	0.29	3.0	5.5	³²¼­	229	14.6	1018.2	-	314	
2023/03/30 05:50:00	16.5	ºÏºÏ¼­	342	10.66	0.24	3.5	0.32	3.5	7.2	³²¼­	231	14.9	1018.1	-	327	
2023/03/30 05:55:00	17.6	ºÏºÏ¼­	341	10.68	0.23	3.6	0.29	3.5	7.0	³²¼­	233	15.0	1018.1	-	1	
2023/03/30 06:00:00	16.4	ºÏºÏ¼­	338	10.69	0.22	4.0	0.32	4.0	7.6	³²¼­	233	15.0	1018.1	-	298	
2023/03/30 06:05:00	17.1	ºÏºÏ¼­	340	10.69	0.25	3.5	0.36	3.5	7.3	³²¼­	233	15.0	1018.2	-	325	
2023/03/30 06:10:00	19.9	ºÏºÏ¼­	334	10.68	0.26	3.7	0.44	3.5	7.1	³²¼­	232	14.9	1018.2	-	47	
2023/03/30 06:15:00	19.2	ºÏºÏ¼­	337	10.68	0.24	3.5	0.34	4.0	7.9	³²¼­	233	14.9	1018.1	-	10	
2023/03/30 06:20:00	17.3	ºÏºÏ¼­	341	10.68	0.22	3.6	0.30	3.5	8.1	³²¼­	235	15.0	1018.2	-	324	
2023/03/30 06:25:00	18.6	ºÏºÏ¼­	340	10.68	0.25	3.7	0.37	3.0	8.2	¼­³²¼­	237	15.0	1018.2	-	277	
2023/03/30 06:30:00	18.3	ºÏºÏ¼­	344	10.68	0.26	3.8	0.34	4.0	8.3	³²¼­	236	15.0	1018.3	-	315	
2023/03/30 06:35:00	19.5	ºÏºÏ¼­	334	10.68	0.27	3.5	0.48	3.5	8.2	¼­³²¼­	240	15.0	1018.3	-	8	
2023/03/30 06:40:00	19.5	ºÏºÏ¼­	335	10.71	0.33	3.4	0.58	3.0	8.3	³²¼­	236	15.0	1018.3	-	120	
2023/03/30 06:45:00	20.6	ºÏºÏ¼­	335	10.69	0.23	3.5	0.31	3.0	8.2	³²¼­	236	15.0	1018.3	-	145	
2023/03/30 06:50:00	20.5	ºÏºÏ¼­	333	10.71	0.20	3.8	0.29	4.5	8.5	³²¼­	235	15.0	1018.3	-	28	
2023/03/30 06:55:00	21.9	ºÏºÏ¼­	333	10.69	0.18	3.7	0.27	3.0	8.7	³²¼­	235	15.0	1018.3	-	126	
2023/03/30 07:00:00	21.0	ºÏºÏ¼­	337	10.68	0.23	3.8	0.30	4.0	8.6	³²¼­	233	15.0	1018.3	-	14	
2023/03/30 07:05:00	20.7	ºÏºÏ¼­	336	10.69	0.20	3.6	0.24	3.0	8.9	³²¼­	233	15.1	1018.3	-	88	
2023/03/30 07:10:00	19.5	ºÏºÏ¼­	335	10.69	0.23	3.6	0.39	3.0	9.7	³²¼­	232	15.3	1018.3	-	336	
2023/03/30 07:15:00	19.4	ºÏºÏ¼­	333	10.71	0.19	3.8	0.42	3.5	8.5	³²¼­	233	15.3	1018.4	-	351	
2023/03/30 07:20:00	17.7	ºÏºÏ¼­	338	10.69	0.21	3.9	0.30	4.0	8.9	³²¼­	233	15.3	1018.3	-	134	
2023/03/30 07:25:00	17.7	ºÏºÏ¼­	340	10.68	0.22	3.8	0.31	4.5	8.6	¼­³²¼­	237	15.2	1018.3	-	4	
2023/03/30 07:30:00	15.7	ºÏºÏ¼­	341	10.71	0.30	3.0	0.46	2.5	9.0	³²¼­	235	15.3	1018.2	-	186	
2023/03/30 07:35:00	18.1	ºÏºÏ¼­	341	10.68	0.30	3.3	0.54	3.5	8.4	¼­³²¼­	237	15.4	1018.2	-	231	
2023/03/30 07:40:00	15.8	ºÏºÏ¼­	335	10.71	0.23	3.7	0.33	3.0	8.9	¼­³²¼­	239	15.6	1018.2	-	61	
2023/03/30 07:45:00	17.7	ºÏ	350	10.70	0.23	3.5	0.30	3.0	8.3	³²¼­	236	15.6	1018.2	-	293	
2023/03/30 07:50:00	16.2	ºÏ	352	10.70	0.22	3.7	0.30	4.0	8.1	¼­³²¼­	238	15.7	1018.2	-	323	
2023/03/30 07:55:00	14.1	ºÏ	349	10.70	0.24	3.5	0.43	3.0	8.5	¼­³²¼­	237	15.9	1018.2	-	348	
2023/03/30 08:00:00	12.7	ºÏºÏ¼­	346	10.71	0.18	3.7	0.28	4.0	7.9	³²¼­	235	15.9	1018.2	-	112	
2023/03/30 08:05:00	15.5	ºÏ	355	10.72	0.20	3.8	0.28	5.0	7.3	¼­³²¼­	241	15.9	1018.3	-	293	
2023/03/30 08:10:00	17.1	ºÏºÏ¼­	335	10.73	0.20	3.7	0.31	3.5	7.1	¼­³²¼­	241	16.1	1018.4	-	336	
2023/03/30 08:15:00	15.7	ºÏºÏ¼­	345	10.74	0.19	3.6	0.26	3.5	6.7	¼­³²¼­	243	16.2	1018.4	-	357	
2023/03/30 08:20:00	17.5	ºÏºÏ¼­	336	10.72	0.21	3.7	0.29	4.0	6.9	¼­³²¼­	241	16.5	1018.4	-	279	
2023/03/30 08:25:00	13.1	ºÏºÏ¼­	347	10.72	0.18	3.6	0.22	3.5	6.6	¼­³²¼­	239	16.5	1018.4	-	117	
2023/03/30 08:30:00	15.1	ºÏºÏ¼­	335	10.72	0.19	3.8	0.28	4.0	6.3	¼­³²¼­	241	16.6	1018.5	-	339	
2023/03/30 08:35:00	13.0	ºÏºÏ¼­	337	10.73	0.19	3.5	0.36	3.5	6.5	³²¼­	236	16.7	1018.5	-	161	
2023/03/30 08:40:00	15.0	ºÏºÏ¼­	343	10.73	0.17	3.5	0.24	3.0	5.3	¼­³²¼­	242	16.9	1018.5	-	345	
2023/03/30 08:45:00	15.9	ºÏºÏ¼­	338	10.71	0.17	3.6	0.26	3.5	5.3	¼­³²¼­	237	16.9	1018.5	-	331	
2023/03/30 08:50:00	14.2	ºÏºÏ¼­	345	10.71	0.19	3.8	0.33	3.5	4.8	¼­³²¼­	242	17.1	1018.5	-	137	
2023/03/30 08:55:00	11.7	ºÏºÏ¼­	342	10.72	0.21	3.4	0.42	3.0	4.1	¼­³²¼­	239	17.2	1018.5	-	309	
2023/03/30 09:00:00	14.0	ºÏºÏ¼­	341	10.72	0.21	3.4	0.30	3.5	4.3	³²¼­	236	17.6	1018.5	-	336	
2023/03/30 09:05:00	14.5	ºÏºÏ¼­	343	10.68	0.22	3.6	0.29	4.0	3.2	¼­³²¼­	240	17.6	1018.6	-	108	
2023/03/30 09:10:00	11.9	ºÏºÏ¼­	347	10.71	0.21	3.7	0.35	4.0	3.6	³²¼­	234	17.7	1018.6	-	303	
2023/03/30 09:15:00	13.0	ºÏºÏ¼­	344	10.70	0.20	3.7	0.31	4.0	3.9	³²¼­	230	17.8	1018.5	-	274	
2023/03/30 09:20:00	14.1	ºÏºÏ¼­	342	10.71	0.19	3.9	0.31	3.5	3.4	³²¼­	223	18.2	1018.5	-	290	
2023/03/30 09:25:00	10.6	ºÏºÏ¼­	347	10.72	0.18	3.9	0.29	4.0	3.8	³²¼­	227	18.1	1018.5	-	35	
2023/03/30 09:30:00	11.4	ºÏ	352	10.71	0.19	3.5	0.31	3.0	4.7	³²¼­	229	18.4	1018.5	-	355	
2023/03/30 09:35:00	13.0	ºÏºÏ¼­	342	10.72	0.22	3.6	0.40	3.5	5.3	³²¼­	224	18.5	1018.4	-	310	
2023/03/30 09:40:00	11.1	ºÏºÏ¼­	346	10.72	0.18	3.9	0.31	3.5	4.6	³²¼­	233	18.6	1018.4	-	14	
2023/03/30 09:45:00	11.2	ºÏ	350	10.72	0.20	3.7	0.29	4.0	3.7	¼­³²¼­	239	18.6	1018.5	-	334	
2023/03/30 09:50:00	10.0	ºÏ	9	10.70	0.20	3.6	0.31	3.5	3.4	³²¼­	232	18.6	1018.6	-	204	
2023/03/30 09:55:00	14.0	ºÏ	352	10.71	0.18	3.8	0.29	4.0	3.0	³²¼­	223	18.8	1018.5	-	164	
2023/03/30 10:00:00	11.1	ºÏ	354	10.74	0.20	3.6	0.28	3.5	3.1	³²¼­	225	19.5	1018.5	-	203	
2023/03/30 10:05:00	11.1	ºÏ	0	10.72	0.21	3.6	0.30	3.5	2.5	³²³²¼­	208	19.0	1018.5	-	284	
2023/03/30 10:10:00	14.3	ºÏºÏ¼­	344	10.71	0.22	3.5	0.29	3.0	0.8	ºÏµ¿	35	17.9	1018.6	-	305	
2023/03/30 10:15:00	14.8	ºÏ	355	10.71	0.20	3.5	0.34	3.5	1.6	ºÏºÏµ¿	22	17.8	1018.5	-	155	
2023/03/30 10:20:00	13.9	ºÏºÏ¼­	328	10.71	0.18	3.7	0.25	3.5	2.2	ºÏµ¿	52	18.4	1018.5	-	298	
2023/03/30 10:25:00	15.0	ºÏºÏ¼­	332	10.73	0.20	3.2	0.33	3.0	1.4	ºÏµ¿	39	18.9	1018.5	-	357	
2023/03/30 10:30:00	14.2	ºÏºÏ¼­	329	10.71	0.23	3.5	0.37	3.0	0.8	ºÏºÏ¼­	335	19.6	1018.5	-	84	
2023/03/30 10:35:00	11.7	ºÏ¼­	325	10.77	0.22	3.5	0.29	3.0	0.5	ºÏ	353	20.0	1018.4	-	337	
2023/03/30 10:40:00	11.6	ºÏºÏ¼­	338	10.75	0.23	3.4	0.39	3.5	0.0	µ¿³²µ¿	115	20.4	1018.3	-	136	
2023/03/30 10:45:00	13.6	ºÏºÏ¼­	340	10.78	0.22	3.3	0.32	3.5	0.8	µ¿³²µ¿	116	19.9	1018.2	-	333	
2023/03/30 10:50:00	12.8	ºÏºÏ¼­	334	10.74	0.19	3.5	0.31	3.0	1.8	µ¿³²µ¿	116	18.9	1018.1	-	332	
2023/03/30 10:55:00	12.1	ºÏºÏ¼­	337	10.74	0.19	3.4	0.29	3.5	2.2	µ¿ºÏµ¿	64	18.0	1018.1	-	322	
2023/03/30 11:00:00	12.0	ºÏ¼­	314	10.75	0.22	3.8	0.31	4.0	4.7	µ¿ºÏµ¿	74	17.9	1017.9	-	325	
2023/03/30 11:05:00	12.5	ºÏºÏ¼­	329	10.74	0.26	4.4	0.35	6.0	3.9	µ¿ºÏµ¿	76	18.9	1017.9	-	113	
2023/03/30 11:10:00	13.8	ºÏ¼­	316	10.77	0.23	3.8	0.32	3.0	3.8	µ¿ºÏµ¿	66	18.9	1017.8	-	113	
2023/03/30 11:15:00	13.4	ºÏ¼­	321	10.77	0.29	3.4	0.45	3.0	3.9	ºÏµ¿	50	18.6	1017.8	-	69	
2023/03/30 11:20:00	12.5	³²³²¼­	198	10.76	0.00	0.0	0.00	0.0	0.9	³²	172	18.8	1017.9	-	94	
2023/03/30 11:25:00	14.4	ºÏºÏ¼­	331	10.75	0.24	3.3	0.35	3.5	1.4	³²	170	18.5	1017.8	-	317	
2023/03/30 11:30:00	13.2	ºÏºÏ¼­	331	10.81	0.21	3.5	0.32	4.0	3.1	ºÏºÏµ¿	29	18.8	1017.7	-	345	
2023/03/30 11:35:00	13.9	ºÏºÏ¼­	332	10.82	0.21	3.8	0.34	3.5	3.5	ºÏ	7	19.3	1017.6	-	83	
2023/03/30 11:40:00	14.6	ºÏºÏ¼­	333	10.83	0.17	3.6	0.25	3.0	3.0	ºÏ	351	19.7	1017.5	-	332	
2023/03/30 11:45:00	13.7	ºÏºÏ¼­	333	10.79	0.20	3.6	0.29	3.5	2.1	ºÏµ¿	39	19.5	1017.5	-	309	
2023/03/30 11:50:00	14.0	ºÏºÏ¼­	327	10.80	0.22	3.4	0.38	4.0	2.4	ºÏµ¿	38	18.8	1017.5	-	102	
2023/03/30 11:55:00	14.1	ºÏºÏ¼­	338	10.76	0.25	3.6	0.36	3.5	0.9	µ¿ºÏµ¿	71	18.0	1017.5	-	313	
2023/03/30 12:00:00	12.8	ºÏºÏ¼­	347	10.76	0.24	3.3	0.32	3.0	1.4	³²µ¿	135	17.8	1017.4	-	144	
2023/03/30 12:05:00	13.5	ºÏºÏ¼­	345	10.74	0.22	3.5	0.37	3.0	2.9	µ¿³²µ¿	121	16.8	1017.4	-	335	
2023/03/30 12:10:00	14.6	ºÏºÏ¼­	347	10.75	0.21	3.5	0.36	3.5	4.1	µ¿³²µ¿	115	16.9	1017.3	-	151	
2023/03/30 12:15:00	13.9	ºÏºÏ¼­	343	10.73	0.19	3.6	0.25	4.5	3.6	µ¿	97	17.1	1017.2	-	125	
2023/03/30 12:20:00	14.4	ºÏºÏ¼­	348	10.74	0.21	3.3	0.33	3.5	3.9	µ¿	95	17.8	1017.1	-	316	
2023/03/30 12:25:00	15.4	ºÏºÏ¼­	348	10.72	0.23	3.5	0.33	5.0	3.8	µ¿	84	17.8	1017.0	-	37	
2023/03/30 12:30:00	13.4	ºÏºÏ¼­	344	10.71	0.19	3.4	0.28	4.0	3.4	µ¿	81	17.3	1016.9	-	34	
