包螟家疙:版器措秦荐垮厘
困档:37.808972
版档:128.931889
包螟矫埃	蜡加(cm/s)	蜡氢(16points)	蜡氢(deg)	荐柯(∩)	蜡狼颇绊(m)	蜡狼颇林扁(sec)	弥措颇绊(m)	弥措颇林扁(sec)	浅加(m/s)	浅氢(16points)	浅氢(deg)	扁柯(∩)	扁拘(hPa)	矫沥(m)	颇氢(deg)	
2023/02/22 09:45:00	18.3	合	5	9.77	0.73	7.1	0.99	7.0	2.7	辑合辑	298	5.8	1030.7	-	60	
2023/02/22 09:50:00	16.0	合	359	9.77	0.65	7.8	0.93	6.5	2.2	合辑	317	5.6	1030.6	-	47	
2023/02/22 09:55:00	16.2	合	357	9.75	0.77	7.8	1.00	7.5	2.5	合辑	326	5.4	1030.6	-	77	
2023/02/22 10:00:00	16.0	合	1	9.72	0.89	7.8	1.08	7.0	2.4	合合辑	347	5.4	1030.5	-	62	
2023/02/22 10:05:00	16.1	合	359	9.72	0.71	7.2	1.18	7.5	2.5	合	359	5.6	1030.4	-	51	
2023/02/22 10:10:00	16.8	合	358	9.70	0.85	7.5	1.06	6.5	2.3	合	10	5.8	1030.4	-	48	
2023/02/22 10:15:00	16.6	合	350	9.71	0.75	7.3	0.96	7.0	2.4	合	3	5.8	1030.3	-	60	
2023/02/22 10:20:00	18.2	合	9	9.72	0.99	7.3	1.43	7.5	2.2	合	351	5.7	1030.3	-	70	
2023/02/22 10:25:00	18.8	合	0	9.83	0.92	7.7	1.25	7.5	2.2	合	3	5.7	1030.4	-	74	
2023/02/22 10:30:00	21.4	合	6	9.90	1.00	7.8	1.80	8.0	2.4	合合辑	348	5.8	1030.4	-	55	
2023/02/22 10:35:00	18.7	合	354	9.84	0.86	7.4	1.23	7.5	2.4	合	352	5.9	1030.4	-	63	
2023/02/22 10:40:00	20.1	合	4	9.96	0.82	7.6	1.03	7.5	2.0	合	10	6.0	1030.3	-	83	
2023/02/22 10:45:00	19.1	合合辑	345	9.86	0.84	7.5	1.22	8.0	2.6	合合悼	24	5.8	1030.2	-	65	
2023/02/22 10:50:00	16.4	合	357	9.89	0.84	7.8	1.36	8.0	2.4	合合悼	21	5.9	1030.2	-	75	
2023/02/22 10:55:00	15.6	合	353	9.95	0.97	7.3	1.52	7.5	2.5	合合悼	24	6.2	1030.1	-	76	
2023/02/22 11:00:00	17.2	合	354	9.92	0.60	7.3	0.90	7.5	2.5	合悼	38	6.3	1029.9	-	60	
2023/02/22 11:05:00	17.6	合	358	10.00	0.84	7.6	1.19	7.5	2.7	合悼	35	6.5	1029.7	-	66	
2023/02/22 11:10:00	17.6	合	353	10.00	0.87	7.5	1.21	7.0	3.0	合悼	37	6.6	1029.6	-	68	
2023/02/22 11:15:00	17.5	合	350	10.01	0.70	7.7	1.01	6.5	2.8	合悼	43	6.6	1029.5	-	59	
2023/02/22 11:20:00	18.6	合合辑	343	9.99	0.80	7.5	0.95	7.0	3.1	合悼	45	6.6	1029.5	-	75	
2023/02/22 11:25:00	15.3	合	350	9.97	0.82	7.8	0.98	8.0	2.9	合悼	47	6.7	1029.5	-	65	
2023/02/22 11:30:00	17.6	合	3	10.02	0.70	7.1	0.91	7.5	2.3	合悼	45	6.8	1029.4	-	52	
2023/02/22 11:35:00	17.1	合	353	10.04	0.70	7.2	0.96	8.5	2.2	悼合悼	63	6.4	1029.4	-	66	
2023/02/22 11:40:00	17.9	合合辑	347	10.05	0.77	7.5	1.08	7.5	2.3	悼合悼	67	6.4	1029.2	-	74	
2023/02/22 11:45:00	17.4	合合辑	344	10.05	0.71	7.0	0.89	5.5	2.6	悼合悼	76	6.4	1029.2	-	77	
2023/02/22 11:50:00	19.7	合合辑	348	10.04	0.71	6.7	0.87	7.0	3.0	悼	85	6.2	1029.1	-	66	
2023/02/22 11:55:00	20.5	合	351	10.01	0.74	6.5	0.92	8.0	3.1	悼	91	6.1	1029.0	-	69	
2023/02/22 12:00:00	18.7	合	356	10.03	0.68	7.1	0.94	7.5	2.8	悼合悼	76	6.1	1029.0	-	60	
2023/02/22 12:05:00	19.8	合	350	10.03	0.91	7.7	1.17	8.0	3.1	悼合悼	77	6.1	1028.9	-	44	
2023/02/22 12:10:00	18.3	合	351	10.03	0.88	7.2	1.26	7.0	3.3	悼	83	6.2	1028.7	-	77	
2023/02/22 12:15:00	22.0	合	352	10.06	0.77	7.4	1.00	6.5	3.7	悼	94	6.2	1028.5	-	80	
2023/02/22 12:20:00	22.1	合	357	10.01	0.72	7.3	0.87	6.5	3.7	悼巢悼	105	6.3	1028.5	-	86	
2023/02/22 12:25:00	20.4	合	353	10.04	0.78	7.0	1.05	6.5	3.8	悼	101	6.4	1028.4	-	61	
2023/02/22 12:30:00	21.6	合	354	10.03	0.75	7.8	1.03	8.0	4.7	悼	95	6.4	1028.1	-	64	
2023/02/22 12:35:00	21.0	合	352	10.08	0.69	7.8	0.88	7.5	4.5	悼	99	6.5	1028.1	-	77	
2023/02/22 12:40:00	21.5	合合辑	339	10.13	0.69	7.2	1.03	7.0	4.8	悼	99	6.7	1028.0	-	57	
2023/02/22 12:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 12:50:00	24.7	合合辑	348	10.22	0.72	7.4	0.91	6.5	4.7	悼巢悼	117	7.0	1027.7	-	68	
2023/02/22 12:55:00	25.6	合合辑	343	10.30	0.56	7.2	0.90	7.0	4.8	悼巢悼	110	7.0	1027.6	-	73	
2023/02/22 13:00:00	22.6	合合辑	344	10.30	0.78	7.2	1.10	8.0	5.6	悼巢悼	111	7.1	1027.4	-	68	
2023/02/22 13:05:00	22.8	合合辑	341	10.30	0.81	8.2	0.98	7.5	5.6	悼巢悼	106	7.2	1027.3	-	93	
2023/02/22 13:10:00	22.3	合合辑	346	10.32	0.78	7.0	1.14	7.0	5.9	悼巢悼	106	7.2	1027.1	-	61	
2023/02/22 13:15:00	22.3	合合辑	345	10.27	0.76	7.4	1.11	7.0	6.0	悼巢悼	108	7.3	1027.0	-	79	
2023/02/22 13:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 13:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 13:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 13:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 13:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 13:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 13:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 13:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 14:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 15:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 16:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 17:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 18:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 19:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/22 20:55:00	-	-	-	10.34	0.44	7.5	0.60	6.5	-	巢辑	234	8.0	-	-	51	
2023/02/22 21:00:00	30.3	合	355	10.35	0.42	7.0	0.57	7.0	5.7	巢辑	235	7.9	-	-	85	
2023/02/22 21:05:00	30.9	合	357	10.33	0.48	7.8	0.60	7.0	5.8	辑巢辑	238	7.9	1022.4	-	103	
2023/02/22 21:10:00	30.2	合	352	10.38	0.48	7.4	0.74	6.5	6.2	巢辑	234	7.9	1022.4	-	80	
2023/02/22 21:15:00	31.5	合	352	10.41	0.48	7.8	0.67	8.5	6.3	巢辑	236	8.0	1022.4	-	84	
2023/02/22 21:20:00	32.4	合	354	10.42	0.35	6.6	0.51	7.0	6.8	巢辑	233	8.0	1022.4	-	80	
2023/02/22 21:25:00	31.1	合	351	10.45	0.53	7.5	0.72	7.5	6.9	巢辑	236	8.0	1022.4	-	78	
2023/02/22 21:30:00	32.6	合	350	10.44	0.45	7.3	0.59	7.5	6.6	辑巢辑	238	8.0	1022.4	-	93	
2023/02/22 21:35:00	33.0	合合辑	347	10.46	0.34	5.9	0.47	6.0	6.8	巢辑	234	8.0	1022.4	-	68	
2023/02/22 21:40:00	31.5	合	350	10.50	0.40	7.0	0.48	6.0	6.1	巢辑	235	8.0	1022.4	-	48	
2023/02/22 21:45:00	30.9	合	352	10.52	0.48	7.2	0.66	7.5	6.3	巢辑	235	7.9	1022.3	-	76	
2023/02/22 21:50:00	30.9	合合辑	346	10.54	0.45	7.1	0.61	7.0	6.6	辑巢辑	237	7.9	1022.4	-	65	
2023/02/22 21:55:00	31.0	合	349	10.54	0.38	7.2	0.42	8.0	6.2	巢辑	232	7.9	1022.4	-	87	
2023/02/22 22:00:00	31.3	合合辑	348	10.54	0.39	7.7	0.52	8.5	6.7	巢辑	235	7.9	1022.4	-	71	
2023/02/22 22:05:00	30.8	合合辑	348	10.53	0.39	7.1	0.48	8.5	6.4	巢辑	233	7.8	1022.4	-	74	
2023/02/22 22:10:00	30.4	合合辑	348	10.50	0.44	7.5	0.58	6.0	5.9	巢辑	233	7.7	1022.4	-	65	
2023/02/22 22:15:00	31.3	合合辑	348	10.52	0.37	7.3	0.56	8.5	6.8	巢辑	236	7.6	1022.4	-	52	
2023/02/22 22:20:00	29.5	合合辑	345	10.54	0.40	7.1	0.64	5.5	6.7	辑巢辑	237	7.6	1022.4	-	69	
2023/02/22 22:25:00	28.5	合合辑	346	10.52	0.39	6.6	0.48	6.0	6.4	巢辑	236	7.5	1022.3	-	81	
2023/02/22 22:30:00	29.2	合合辑	348	10.52	0.37	7.2	0.48	7.5	6.5	巢辑	232	7.5	1022.3	-	83	
2023/02/22 22:35:00	27.5	合	350	10.51	0.41	7.0	0.57	8.0	6.2	巢辑	230	7.6	1022.3	-	76	
2023/02/22 22:40:00	27.6	合合辑	346	10.51	0.46	7.4	0.55	8.5	6.8	巢辑	229	7.6	1022.2	-	71	
2023/02/22 22:45:00	28.7	合	349	10.54	0.45	6.7	0.68	7.0	6.5	巢辑	233	7.6	1022.1	-	99	
2023/02/22 22:50:00	27.7	合	349	10.54	0.38	6.7	0.50	8.0	6.1	巢辑	231	7.5	1022.1	-	104	
2023/02/22 22:55:00	27.2	合	350	10.52	0.37	6.8	0.52	7.0	5.4	巢辑	227	7.6	1022.1	-	71	
2023/02/22 23:00:00	27.4	合	350	10.52	0.42	6.8	0.53	6.0	6.2	巢辑	236	7.5	1022.0	-	61	
2023/02/22 23:05:00	27.2	合合辑	347	10.52	0.45	7.4	0.56	8.5	5.9	巢辑	227	7.5	1022.0	-	91	
2023/02/22 23:10:00	24.9	合合辑	349	10.53	0.44	7.4	0.53	5.5	6.8	巢辑	231	7.6	1021.9	-	70	
2023/02/22 23:15:00	25.4	合	350	10.52	0.38	6.6	0.43	5.5	7.4	巢辑	233	7.5	1021.9	-	80	
2023/02/22 23:20:00	26.8	合	351	10.52	0.44	7.5	0.50	8.5	7.3	巢辑	236	7.5	1021.9	-	64	
2023/02/22 23:25:00	26.7	合	352	10.53	0.45	6.6	0.67	5.5	7.9	巢辑	235	7.5	1021.9	-	47	
2023/02/22 23:30:00	29.1	合	352	10.50	0.47	7.3	0.60	7.0	7.3	辑巢辑	237	7.6	1021.9	-	88	
2023/02/22 23:35:00	29.3	合	351	10.52	0.38	6.5	0.54	7.5	7.1	辑巢辑	240	7.6	1022.0	-	78	
2023/02/22 23:40:00	29.0	合	353	10.52	0.44	6.7	0.57	6.5	6.9	巢辑	236	7.5	1022.0	-	83	
2023/02/22 23:45:00	28.5	合	353	10.51	0.50	6.7	0.88	6.5	6.9	巢辑	233	7.5	1022.0	-	57	
2023/02/22 23:50:00	28.6	合合辑	348	10.55	0.42	6.7	0.52	7.5	6.9	巢辑	233	7.4	1022.0	-	98	
2023/02/22 23:55:00	30.3	合	350	10.55	0.46	6.8	0.72	7.0	6.5	巢辑	233	7.5	1022.1	-	92	
2023/02/23 00:00:00	27.6	合	351	10.56	0.44	6.8	0.52	7.5	6.7	巢辑	234	7.4	1022.0	-	106	
2023/02/23 00:05:00	28.7	合	351	10.56	0.39	6.5	0.57	6.5	5.9	巢辑	236	7.4	1022.0	-	70	
2023/02/23 00:10:00	29.1	合合辑	348	10.57	0.45	6.7	0.54	8.0	6.1	辑巢辑	239	7.4	1022.0	-	60	
2023/02/23 00:15:00	29.2	合	349	10.55	0.41	7.4	0.58	6.5	5.6	辑巢辑	238	7.4	1022.0	-	91	
2023/02/23 00:20:00	27.2	合	351	10.56	0.42	7.3	0.54	5.0	5.5	巢辑	229	7.3	1022.0	-	67	
2023/02/23 00:25:00	25.5	合	356	10.56	0.40	6.8	0.51	6.5	5.9	巢辑	232	7.3	1021.9	-	136	
2023/02/23 00:30:00	27.2	合	359	10.54	0.41	6.8	0.58	6.5	6.2	巢辑	233	7.3	1022.0	-	77	
2023/02/23 00:35:00	27.5	合	1	10.54	0.38	6.7	0.57	7.5	6.3	巢辑	234	7.2	1021.9	-	95	
2023/02/23 00:40:00	29.1	合	5	10.54	0.44	6.6	0.66	6.0	6.6	巢辑	234	7.2	1022.0	-	82	
2023/02/23 00:45:00	29.8	合	4	10.54	0.37	6.4	0.43	8.0	5.9	巢辑	231	7.1	1022.0	-	286	
2023/02/23 00:50:00	27.4	合	4	10.51	0.34	6.0	0.45	7.0	6.1	巢辑	232	7.1	1022.0	-	139	
2023/02/23 00:55:00	27.5	合	4	10.49	0.35	6.0	0.49	6.0	5.8	巢辑	233	7.1	1022.0	-	115	
2023/02/23 01:00:00	24.3	合	7	10.47	0.35	5.8	0.48	5.0	5.9	巢辑	236	7.1	1022.0	-	96	
2023/02/23 01:05:00	26.9	合	8	10.43	0.34	6.3	0.51	3.5	6.3	巢辑	235	7.1	1022.0	-	110	
2023/02/23 01:10:00	27.2	合	9	10.45	0.39	7.1	0.54	8.0	5.8	巢辑	235	7.1	1022.0	-	79	
2023/02/23 01:15:00	25.1	合	8	10.39	0.42	7.1	0.57	7.0	6.6	巢辑	232	7.2	1021.9	-	92	
2023/02/23 01:20:00	24.5	合	7	10.40	0.44	7.2	0.51	6.5	6.3	巢辑	230	7.2	1021.9	-	77	
2023/02/23 01:25:00	25.0	合	10	10.41	0.42	6.8	0.56	5.5	5.5	巢辑	228	7.1	1021.8	-	146	
2023/02/23 01:30:00	24.6	合	1	10.40	0.38	6.5	0.52	6.5	4.8	巢辑	226	7.1	1021.8	-	94	
2023/02/23 01:35:00	23.2	合	2	10.37	0.37	6.4	0.58	7.0	5.3	巢辑	229	7.1	1021.7	-	79	
2023/02/23 01:40:00	21.3	合	354	10.32	0.36	6.8	0.52	6.0	5.5	巢巢辑	212	7.0	1021.6	-	85	
2023/02/23 01:45:00	22.0	合	360	10.30	0.43	7.0	0.64	7.0	6.6	巢巢辑	210	7.0	1021.5	-	75	
2023/02/23 01:50:00	21.8	合	354	10.29	0.37	6.8	0.44	6.5	6.8	巢辑	214	7.0	1021.4	-	87	
2023/02/23 01:55:00	25.1	合合辑	348	10.26	0.46	7.5	0.65	7.0	6.8	巢巢辑	209	6.9	1021.4	-	73	
2023/02/23 02:00:00	23.4	合	349	10.26	0.31	6.8	0.43	7.0	7.6	巢巢辑	213	6.9	1021.3	-	80	
2023/02/23 02:05:00	24.3	合合辑	346	10.25	0.32	6.8	0.47	6.5	6.7	巢巢辑	208	6.9	1021.4	-	80	
2023/02/23 02:10:00	24.9	合合辑	344	10.27	0.32	6.1	0.46	6.0	5.8	巢巢辑	209	6.8	1021.4	-	124	
2023/02/23 02:15:00	26.7	合合辑	347	10.31	0.32	6.6	0.43	7.5	6.4	巢巢辑	210	6.7	1021.3	-	93	
2023/02/23 02:20:00	27.6	合合辑	340	10.33	0.38	6.6	0.46	7.5	6.4	巢巢辑	212	6.7	1021.3	-	91	
2023/02/23 02:25:00	27.3	合合辑	339	10.36	0.30	6.2	0.40	7.5	6.8	巢辑	217	6.7	1021.2	-	87	
2023/02/23 02:30:00	27.1	合合辑	340	10.36	0.42	7.5	0.57	7.0	6.3	巢辑	217	6.6	1021.2	-	94	
2023/02/23 02:35:00	29.7	合合辑	343	10.37	0.38	6.9	0.58	7.5	6.5	巢辑	218	6.6	1021.2	-	78	
2023/02/23 02:40:00	27.2	合合辑	345	10.36	0.37	7.0	0.55	6.0	7.1	巢辑	223	6.6	1021.0	-	90	
2023/02/23 02:45:00	25.4	合	358	10.38	0.34	7.1	0.48	7.5	6.6	巢辑	230	6.6	1021.0	-	84	
2023/02/23 02:50:00	24.8	合	3	10.40	0.40	6.5	0.49	6.0	6.6	巢辑	231	6.6	1021.0	-	77	
2023/02/23 02:55:00	23.1	合	10	10.38	0.34	6.7	0.47	6.0	6.2	巢辑	227	6.4	1021.1	-	90	
2023/02/23 03:00:00	25.4	合	8	10.30	0.35	7.3	0.51	7.0	5.7	巢辑	222	6.4	1021.1	-	98	
2023/02/23 03:05:00	19.8	合合悼	13	10.30	0.30	6.4	0.53	8.5	5.6	巢辑	220	6.3	1021.1	-	89	
2023/02/23 03:10:00	20.3	合	6	10.25	0.33	6.6	0.49	6.5	5.1	巢辑	221	6.1	1021.1	-	93	
2023/02/23 03:15:00	21.8	合合悼	12	10.25	0.42	6.8	0.50	8.0	5.0	巢辑	219	6.1	1021.2	-	96	
2023/02/23 03:20:00	21.9	合合悼	20	10.23	0.43	7.7	0.62	8.5	4.9	巢巢辑	213	6.0	1021.2	-	107	
2023/02/23 03:25:00	21.5	合合悼	18	10.19	0.41	7.0	0.56	6.5	4.7	巢辑	216	6.0	1021.1	-	100	
2023/02/23 03:30:00	19.3	合合悼	20	10.23	0.42	6.4	0.55	6.0	4.8	巢辑	216	6.1	1021.1	-	119	
2023/02/23 03:35:00	20.1	合合悼	12	10.20	0.46	7.5	0.63	7.0	5.7	巢巢辑	213	6.2	1021.0	-	94	
2023/02/23 03:40:00	21.0	合合悼	19	10.19	0.47	7.5	0.67	7.0	6.0	巢辑	217	6.2	1021.0	-	98	
2023/02/23 03:45:00	19.6	合合悼	21	10.16	0.36	5.8	0.58	7.5	5.6	巢巢辑	211	6.1	1021.0	-	100	
2023/02/23 03:50:00	18.9	合合悼	21	10.11	0.41	7.6	0.66	8.5	5.4	巢辑	215	6.0	1021.0	-	98	
2023/02/23 03:55:00	19.4	合合悼	17	10.07	0.38	7.4	0.52	7.0	5.4	巢辑	220	5.9	1021.0	-	96	
2023/02/23 04:00:00	19.5	合合悼	14	10.04	0.38	7.0	0.53	7.5	5.5	巢辑	223	5.9	1020.9	-	104	
2023/02/23 04:05:00	20.2	合合悼	19	10.02	0.36	6.7	0.46	7.0	6.4	巢辑	233	5.9	1020.9	-	65	
2023/02/23 04:10:00	18.8	合合悼	14	10.03	0.37	7.0	0.45	8.0	6.0	巢辑	235	5.9	1020.9	-	90	
2023/02/23 04:15:00	17.6	合合悼	12	10.00	0.35	6.6	0.44	7.0	6.2	巢辑	234	6.0	1020.9	-	95	
2023/02/23 04:20:00	16.1	合合悼	29	9.95	0.44	5.5	0.76	6.0	6.4	巢辑	233	5.9	1020.9	-	92	
2023/02/23 04:25:00	15.5	合合悼	26	9.91	0.35	6.8	0.44	8.0	6.3	巢辑	227	5.8	1020.9	-	93	
2023/02/23 04:30:00	16.6	合合悼	20	9.88	0.38	7.0	0.52	6.5	5.5	巢辑	230	5.7	1021.0	-	101	
2023/02/23 04:35:00	14.3	合合悼	27	9.85	0.37	7.8	0.63	8.0	5.2	巢辑	225	5.6	1021.0	-	89	
2023/02/23 04:40:00	15.8	合合悼	24	9.85	0.39	7.6	0.52	8.0	4.9	巢辑	225	5.6	1021.1	-	86	
2023/02/23 04:45:00	15.2	合合悼	18	9.84	0.39	7.1	0.56	7.5	5.3	巢辑	219	5.7	1021.0	-	91	
2023/02/23 04:50:00	12.6	合合悼	20	9.82	0.36	6.4	0.48	7.5	5.3	巢辑	225	5.7	1021.0	-	114	
2023/02/23 04:55:00	12.0	合合悼	14	9.80	0.38	7.0	0.50	6.5	4.6	巢辑	224	5.7	1021.1	-	105	
2023/02/23 05:00:00	13.3	合合悼	27	9.78	0.38	6.5	0.47	5.5	5.6	巢辑	224	5.8	1021.0	-	103	
2023/02/23 05:05:00	12.4	合合悼	12	9.76	0.42	7.3	0.67	7.0	5.8	巢辑	224	5.8	1021.0	-	94	
2023/02/23 05:10:00	13.7	合合悼	24	9.75	0.36	6.4	0.45	6.5	6.3	巢辑	229	5.8	1021.0	-	92	
2023/02/23 05:15:00	12.4	合合悼	14	9.76	0.35	7.4	0.49	7.5	5.0	巢辑	235	5.7	1021.1	-	106	
2023/02/23 05:20:00	9.7	合合悼	16	9.73	0.33	6.5	0.48	8.5	5.2	巢辑	233	5.7	1021.0	-	110	
